Google_ID;Titulo;ISBN_13;Autores;Editora;Data_Publicacao;Ano_Publicacao;Idioma;Paginas;Categoria;Thumbnail;Disponivel_Venda;Preco_R$;Link_Compra;Link_Google_Books;Epub_Disponivel;Epub_Link;PDF_Disponivel;PDF_Link;PDF_WEB_Reader
sj1nDwAAQBAJ;Cartórios - Registro De Imóveis I;9788502621176;Christiano Cassettari, Marcio Guerra Serra, Monete Hipolito Serra;Saraiva Educação S.A.;2017-10-06;2017;Inglês;357;Law, General;http://books.google.com/books/publisher/content?id=sj1nDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71xe0uJskwImBYvUdMdHsErY029gciE0c3FislEL5c-1rC84I5WG7rzSVHG-8-vAIZ0tYfKa4L9lBdoLT9YdD2vdNEiO08r58tpYjQn7zfE65VN3ORNptkp5Aaf-shjPTBRqk7K&source=gbs_api;True;72.0;https://play.google.com/store/books/details?id=sj1nDwAAQBAJ&rdid=book-sj1nDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=sj1nDwAAQBAJ;True;http://books.google.com.br/books/download/CART%C3%93RIOS_REGISTRO_DE_IM%C3%93VEIS_I-sample-epub.acsm?id=sj1nDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/CART%C3%93RIOS_REGISTRO_DE_IM%C3%93VEIS_I-sample-pdf.acsm?id=sj1nDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=sj1nDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
0YRnDwAAQBAJ;Indignidade Sucessória E Deserdação;9788502182554;Carlos Eduardo Minozzo Poletto;Saraiva Educação S.A.;2017-10-06;2017;Inglês;410;Law, General;http://books.google.com/books/publisher/content?id=0YRnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72YUlTtFkv_42qYBXCtLv2lIDaIy_zaIY4oK5BTIsLB15_b6er7zQCb-qY9_j2mNytU0gdvvKk5ulqsmsX4V3PUt71j5OLYQYgxVrwzBc4-9wgQI5ErbBidGSIbCu5rQo6RQgNo&source=gbs_api;True;138.0;https://play.google.com/store/books/details?id=0YRnDwAAQBAJ&rdid=book-0YRnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=0YRnDwAAQBAJ;True;http://books.google.com.br/books/download/INDIGNIDADE_SUCESS%C3%93RIA_E_DESERDA%C3%87%C3%83O-sample-epub.acsm?id=0YRnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/INDIGNIDADE_SUCESS%C3%93RIA_E_DESERDA%C3%87%C3%83O-sample-pdf.acsm?id=0YRnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=0YRnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
7YJnDwAAQBAJ;Ensino Juridico Participativo Construção De Programas, Experiências Didáticas;9788502150935;Alexandre Dos Santos Cunha, Andre Rodrigues Correa, Fundacao Getulio Vargas, Rafael Domingos Faiardo Vanzella, Jose Garcez Ghirardi;Saraiva Educação S.A.;2017-10-06;2017;Inglês;294;Law, General;http://books.google.com/books/publisher/content?id=7YJnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71KfGmWEyBwSF1vP8BDKw-sXTEth1N53UQQfvtDJBZ3I5bYbI3qwBPqlXemYc8KBSZTYtPGzi4naKjBbD-pVT4i0H-wb6zCH9W5gAyk6MQ0q_GCoKN-PVZNTUDfAb0zzs9bgLiC&source=gbs_api;True;123.0;https://play.google.com/store/books/details?id=7YJnDwAAQBAJ&rdid=book-7YJnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=7YJnDwAAQBAJ;True;http://books.google.com.br/books/download/ENSINO_JURIDICO_PARTICIPATIVO_CONSTRU%C3%87-sample-epub.acsm?id=7YJnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/ENSINO_JURIDICO_PARTICIPATIVO_CONSTRU%C3%87-sample-pdf.acsm?id=7YJnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=7YJnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
UDlnDwAAQBAJ;Introdução À Economia;9788502210622;Paulo Viceconti;Saraiva Educação S.A.;2017-10-06;2017;Português;872;Business & Economics, General;http://books.google.com/books/publisher/content?id=UDlnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70c8GUtyhYiBN8xWqJnjUbMl4lMBsLj592HCMlpZFDB1dc-WpGph_IXdvzY6IIkObv0sFhoD92ZXLHpoJA8wcoHN8OIpKRCB3R4C6wSRNH1D2kMcchoJBjjVL6Oya4K03JTwVfD&source=gbs_api;True;85.0;https://play.google.com/store/books/details?id=UDlnDwAAQBAJ&rdid=book-UDlnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=UDlnDwAAQBAJ;True;http://books.google.com.br/books/download/INTRODU%C3%87%C3%83O_%C3%80_ECONOMIA-sample-epub.acsm?id=UDlnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/INTRODU%C3%87%C3%83O_%C3%80_ECONOMIA-sample-pdf.acsm?id=UDlnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=UDlnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
u4JnDwAAQBAJ;Comportamento Organizacional Fácil;9788502183582;Francisco Jose Masset Lacombe;Saraiva Educação S.A.;2017-10-06;2017;Português;485;Business & Economics, General;http://books.google.com/books/publisher/content?id=u4JnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71_mcfDOXVW_sJnUsbY3e7t5rte7l-hMfKkMY2ak7NaJeui9daFEdiLxUZ2XOOg7LK0FeN9MWy-JzZAWJyvf_XHKe3mtuQJJzQW-8FNbbEEb7DY86DFEFUdhQXVmK3pcWPHIwpx&source=gbs_api;True;64.0;https://play.google.com/store/books/details?id=u4JnDwAAQBAJ&rdid=book-u4JnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=u4JnDwAAQBAJ;True;http://books.google.com.br/books/download/COMPORTAMENTO_ORGANIZACIONAL_F%C3%81CIL-sample-epub.acsm?id=u4JnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/COMPORTAMENTO_ORGANIZACIONAL_F%C3%81CIL-sample-pdf.acsm?id=u4JnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=u4JnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
XylrDwAAQBAJ;Curso De Direito Comercial - Direito De Empresa;9788547210953;Sergio Murilo Santos Campinho;Saraiva Educação S.A.;2017-10-06;2017;Inglês;646;Law, General;http://books.google.com/books/publisher/content?id=XylrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73vMVwSBO0l9rNMGZfkSBMwVxRFkOcYcS7p9elWvp1vWnLhvScHTG408Hef4Ua4ebP1erKHaeG18nwODGOhQsGNFs59wf6cYsw2LPX0D49v-hHd8zthhytLGKXBQlmQH-OsYsTP&source=gbs_api;True;101.0;https://play.google.com/store/books/details?id=XylrDwAAQBAJ&rdid=book-XylrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=XylrDwAAQBAJ;True;http://books.google.com.br/books/download/Curso_de_Direito_Comercial_Direito_de_Em-sample-epub.acsm?id=XylrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Curso_de_Direito_Comercial_Direito_de_Em-sample-pdf.acsm?id=XylrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=XylrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
1D1nDwAAQBAJ;Comércio Eletrônico - Conforme O Marco Civil Da Internet E A Regulamentação Do E-Commerce No Brasil;9788502622487;Tarcisio Teixeira;Saraiva Educação S.A.;2017-10-06;2017;Português;454;Law, General;http://books.google.com/books/publisher/content?id=1D1nDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71KpJPC84Q3wViR9z0kyTRSyH-RM3Bz2LLJimzxIsSsVKEMxZdFfX8FNJ_BDXxoRQ556kCpKG4uUrSfoTYGGHFCAextb6qdgvrj6RY8wb58yN98qlIEbDAq5lDymo7YiDD-6aTE&source=gbs_api;True;114.0;https://play.google.com/store/books/details?id=1D1nDwAAQBAJ&rdid=book-1D1nDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=1D1nDwAAQBAJ;True;http://books.google.com.br/books/download/Com%C3%A9rcio_eletr%C3%B4nico_Conforme_o_Marco_C-sample-epub.acsm?id=1D1nDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Com%C3%A9rcio_eletr%C3%B4nico_Conforme_o_Marco_C-sample-pdf.acsm?id=1D1nDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=1D1nDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
Q4NnDwAAQBAJ;Perito Criminal Federal - Farmacologia;9788502169494;Flavio Rodrigues Calil Daher, Marcelo Fernando Borsio, Marcos De Almeida Camargo;Saraiva Educação S.A.;2017-10-06;2017;Inglês;286;Law, General;http://books.google.com/books/publisher/content?id=Q4NnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE729CkSNEbHelYCXBt8h_JNaWIJEFEyJPZ2c6m2M21yjrj-x98QVUxL5KcsDkU94Oa72-PDfccLzIvG4rwFto9GUtWeCnlQbjg86JZKpk5MIQVTMp8DBo5s6pl3Oue3PincoTxxp&source=gbs_api;True;92.0;https://play.google.com/store/books/details?id=Q4NnDwAAQBAJ&rdid=book-Q4NnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=Q4NnDwAAQBAJ;True;http://books.google.com.br/books/download/PERITO_CRIMINAL_FEDERAL_FARMACOLOGIA-sample-epub.acsm?id=Q4NnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/PERITO_CRIMINAL_FEDERAL_FARMACOLOGIA-sample-pdf.acsm?id=Q4NnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=Q4NnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
kyxrDwAAQBAJ;Como Ver Seus Anjos;9788564065383;Theresa Cheung;Saraiva Educação S.A.;2017-10-06;2017;Inglês;293;Juvenile Nonfiction, General;http://books.google.com/books/publisher/content?id=kyxrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE725nFFyyuLY_zhjtYedVO6wX_NshAvXKarAMtOkm_uy49dFMSniG5JdcJOBGKSRNmkIFvqA0WBfGAqnuZLJnON6ekSL78lAXLmyRLYuKA6JceFhgKhoGJb5SV5c4m8E_JU57b-_&source=gbs_api;False;;;https://play.google.com/store/books/details?id=kyxrDwAAQBAJ;True;http://books.google.com.br/books/download/COMO_VER_SEUS_ANJOS-sample-epub.acsm?id=kyxrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/COMO_VER_SEUS_ANJOS-sample-pdf.acsm?id=kyxrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=kyxrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
qyprDwAAQBAJ;Últimos Anos De Marilyn Monroe;9788564065376;Keith Badman;Saraiva Educação S.A.;2017-10-06;2017;Inglês;586;Juvenile Nonfiction, General;http://books.google.com/books/publisher/content?id=qyprDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73i2Vrsjl0yyerP6i0mv4Q-x8_cVsdOdAa-DduRa1ypyXDCZ2rxC7odyR9xvSkzq4ejxozagjtBwK5wO7RHtTsBYZq7JOOL5znYuC2u19rGRNUVzebrakvm6ZJB8y4gqAbwxjBm&source=gbs_api;False;;;https://play.google.com/store/books/details?id=qyprDwAAQBAJ;True;http://books.google.com.br/books/download/%C3%9ALTIMOS_ANOS_DE_MARILYN_MONROE-sample-epub.acsm?id=qyprDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/%C3%9ALTIMOS_ANOS_DE_MARILYN_MONROE-sample-pdf.acsm?id=qyprDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=qyprDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
rSJrDwAAQBAJ;Resenha Esportiva;9788582400920;Nelson Candido Motta Filho;Saraiva Educação S.A.;2017-10-06;2017;Inglês;225;Sports & Recreation, Soccer;http://books.google.com/books/publisher/content?id=rSJrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70svJkAfJ-yUKr_4N8xRcOMT7RCcE9-Uqg6Wk9KGrc7gnPLVJOCJn6rYwYnz_so5zSSbe1RWvSTVdsZTr-VMHXGd6fyyUka0QHNNen4uHeLh0wwRaoju4s2sYligaZr0aqqxB6f&source=gbs_api;True;26.0;https://play.google.com/store/books/details?id=rSJrDwAAQBAJ&rdid=book-rSJrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=rSJrDwAAQBAJ;True;http://books.google.com.br/books/download/Resenha_esportiva-sample-epub.acsm?id=rSJrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/Resenha_esportiva-sample-pdf.acsm?id=rSJrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=rSJrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
cjlnDwAAQBAJ;Gestão De Custos;9788502212336;Dalvio Jose Berto, Rolando Beulke;Saraiva Educação S.A.;2017-10-06;2017;Inglês;428;Business & Economics, General;http://books.google.com/books/publisher/content?id=cjlnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72UMiVIqPBVmW5I8keYavr7jRAV9uegKX4c1meoIBEUpLn4SUdIksolMsQ0_6HVICePPxR0g2lQtTKNB8GKH2O47QmoXJyoxDMYvLtnwrrLxCdvrlZZJDyv-bim0r9RW4zr36qP&source=gbs_api;True;88.0;https://play.google.com/store/books/details?id=cjlnDwAAQBAJ&rdid=book-cjlnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=cjlnDwAAQBAJ;True;http://books.google.com.br/books/download/GEST%C3%83O_DE_CUSTOS-sample-epub.acsm?id=cjlnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/GEST%C3%83O_DE_CUSTOS-sample-pdf.acsm?id=cjlnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=cjlnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
SYNnDwAAQBAJ;Sistemas De Informação;9788502183469;Antonio Carlos Marques Mattos;Saraiva Educação S.A.;2017-10-06;2017;Português;302;Business & Economics, General;http://books.google.com/books/publisher/content?id=SYNnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70q2GQI5dEmhvUDTCnMq6vlvXcqVWDGoz0zmTHUP7v00csMt7RmpWcMtzV4rud1jvLUyd5EZP5FYFoz7Rnb0jsTHrQ586LXbBDGWkc-6Hw01ifR0NctNkfVmFSSJfEU8o3twjOz&source=gbs_api;True;81.0;https://play.google.com/store/books/details?id=SYNnDwAAQBAJ&rdid=book-SYNnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=SYNnDwAAQBAJ;True;http://books.google.com.br/books/download/SISTEMAS_DE_INFORMA%C3%87%C3%83O-sample-epub.acsm?id=SYNnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/SISTEMAS_DE_INFORMA%C3%87%C3%83O-sample-pdf.acsm?id=SYNnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=SYNnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
o4VnDwAAQBAJ;Contabilidade Geral Fácil;9788502202023;Osni Moura Ribeiro;Saraiva Educação S.A.;2017-10-06;2017;Português;755;Business & Economics, General;http://books.google.com/books/publisher/content?id=o4VnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71sBIoMf4kjpwW_FPcdefK3kUGEhUGhNhR8R03dFQBGRqMo0sZqQy8yOmwu2oqMfZG_DfCAI6l9wm_fFF3HXkY90OaTzZODW3ZXDQ4T0tApATeMEZKefXkBdsS3-jVFhlnQGplm&source=gbs_api;True;76.0;https://play.google.com/store/books/details?id=o4VnDwAAQBAJ&rdid=book-o4VnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=o4VnDwAAQBAJ;True;http://books.google.com.br/books/download/CONTABILIDADE_GERAL_F%C3%81CIL-sample-epub.acsm?id=o4VnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/CONTABILIDADE_GERAL_F%C3%81CIL-sample-pdf.acsm?id=o4VnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=o4VnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
a4JnDwAAQBAJ;Curso De Direito Da Seguridade Social;9788502203235;Erica P.B. Correia, Marcus Orione Goncalves Correia;Saraiva Educação S.A.;2017-10-06;2017;Português;489;Law, General;http://books.google.com/books/publisher/content?id=a4JnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73IEEABpZwtLyAjH-lKtEkgOLZdSZNrquym7ERd5rPif5OGxllSIe4H5fuN4md4CuMZqljN6q4dhgvIZLZptQO6G7H8YCi4hMSQLraI4pPat_xyeDKJUby8llWAKFnIgcp0Zf6Q&source=gbs_api;True;145.0;https://play.google.com/store/books/details?id=a4JnDwAAQBAJ&rdid=book-a4JnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=a4JnDwAAQBAJ;True;http://books.google.com.br/books/download/CURSO_DE_DIREITO_DA_SEGURIDADE_SOCIAL-sample-epub.acsm?id=a4JnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/CURSO_DE_DIREITO_DA_SEGURIDADE_SOCIAL-sample-pdf.acsm?id=a4JnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=a4JnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
